population_id,date,year,decimal,abundance,biomass,units,temperature,source,genus_species,max_ctmax,thermal_risk,log_abundance,change_in_log_N,time,thermal_risk_measure,change_in_log_thermal_risk,change_in_thermal_risk
Perca flavescens_45.625_-81.87611_877,1964.001,1964,001,24.234,NA,Catch per set,0.247888183593773,LPI,Perca flavescens,21.3,0.1218199454165117,3.187756605809331,-0.539429682459192,1,0.3312423161448474,0.3607309074971712,0.10031124492862895
Perca fluviatilis_54.33333_-2.91667_6103,1964.001,1964,001,380,NA,Individuals per trap,7.0705505371094,LPI,Perca fluviatilis,32,0.08266616035110345,5.940171252720432,-0.3877655310087631,1,9.797180885645265e-6,0.14032327085738316,1.282673935927776e-6
Perca fluviatilis_54.33333_-2.91667_6104,1964.001,1964,001,130,NA,Individuals per trap,7.0705505371094,LPI,Perca fluviatilis,32,0.08266616035110345,4.867534450455582,-0.8362480242006187,1,9.797180885645265e-6,0.14032327085738316,1.282673935927776e-6
Perca fluviatilis_54.33333_-2.91667_6105,1964.001,1964,001,105,NA,Individuals per trap,7.0705505371094,LPI,Perca fluviatilis,32,0.08266616035110345,4.653960350157523,-1.0159205728229965,1,9.797180885645265e-6,0.14032327085738316,1.282673935927776e-6
Salvelinus namaycush_47.15417_-90.5_886,1964.001,1964,001,64,NA,Abundance index (percentage of the 1929-1943 mean),0.1,LPI,Salvelinus namaycush,22.9,0.10228420671553748,4.1588830833596715,0.603535021870258,1,0.1005498973084951,0.01543707199348976,0.001540276734650875
Salvelinus namaycush_47.26472_-87.17472_885,1964.001,1964,001,15,NA,Abundance index (percentage of the 1929-1943 mean),0.1,LPI,Salvelinus namaycush,22.9,0.10228420671553748,2.70805020110221,-0.1251631429540061,1,0.1005498973084951,0.01543707199348976,0.001540276734650875
Sander vitreus_48.44972_-92.45028_888,1964.001,1964,001,0.8692,NA,Index of SSB,0.1,LPI,Sander vitreus,27,0.06788093937176144,-0.1401820305998625,0.1528476481785137,1,0.019283795814192338,-0.10619488589187798,-0.0021605290232766874
Sander vitreus_48.7_-93.16667_889,1964.001,1964,001,0.3829,NA,Index of SSB,0.1,LPI,Sander vitreus,27,0.06788093937176144,-0.9599814204988881,0.003400918909117423,1,0.024412034909665894,-0.04436128666011019,-0.0011073289582998087
Coregonus clupeaformis_45_-82_1792,1964.001,1964,001,4880,NA,Eggs,0.2478882,GPDD,Coregonus clupeaformis,20.6,0.1306528883135029,8.492900498847193,-0.041149809635466994,1,0.47005508269903046,0.36073054413935235,0.14234827131004163
Esox lucius_54.3_-3_1822,1964.001,1964,001,400,NA,Kg (females),7.122522,GPDD,Esox lucius,20.6,0.25982477954056904,5.991464547107982,-0.6931471805599454,1,0.003820443326156778,0.16997926349760295,5.972028700373931e-4
Esox lucius_54.3333333333333_-2.91666666666667_1823,1964.001,1964,001,1000,NA,Kg (females),7.070551,GPDD,Esox lucius,20.6,0.2584779470219372,6.907755278982137,-0.5306282510621703,1,0.002928057750607788,0.1403232309156488,3.833492927861207e-4
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1964.001,1964,001,41,NA,All Individuals,5.62771,GPDD,Ischnura elegans,44.60683761,0.020284205276120005,3.713572066704308,0.4554755286828258,1,1.2991576140557482e-7,0.38210001372195457,4.125776437254894e-8
Perca fluviatilis_54.3333333333333_-2.91666666666667_6059,1964.001,1964,001,380,NA,All Individuals,7.070551,GPDD,Perca fluviatilis,32,0.0826661641776424,5.940171252720432,-0.3877655310087631,1,9.797180091014702e-6,0.1403232309156497,1.282673491808405e-6
Perca fluviatilis_54.3333333333333_-2.91666666666667_6060,1964.001,1964,001,130,NA,All Individuals,7.070551,GPDD,Perca fluviatilis,32,0.0826661641776424,4.867534450455582,-0.8362480242006187,1,9.797180091014702e-6,0.1403232309156497,1.282673491808405e-6
Perca fluviatilis_54.3333333333333_-2.91666666666667_6061,1964.001,1964,001,105,NA,All Individuals,7.070551,GPDD,Perca fluviatilis,32,0.0826661641776424,4.653960350157523,-1.0159205728229965,1,9.797180091014702e-6,0.1403232309156497,1.282673491808405e-6
Sardinops sagax_-35_20_1936,1964.001,1964,001,348,NA,Tonnes,20.074,GPDD,Sardinops sagax,24.3,0.65534071697833,5.8522024797744745,-0.07472354619593613,1,0.05423988612978775,-0.12856175148793225,-0.007441259061682817
Alosa pseudoharengus_44.03_-69.31_822,1965.001,1965,001,128.3,NA,SSB (Thousands of lbs),5.20150146484377,LPI,Alosa pseudoharengus,23.5,0.16043765511669011,4.8543712716215905,0.48999957218642987,1,2.797905230988103e-4,0.31233731395709086,7.50580991698139e-5
Coregonus artedi_48_-88_4580,1965.001,1965,001,3.058,NA,Modified Catch,0.100000000000023,LPI,Coregonus artedi,19.8,0.13945685621505122,1.1177611075068705,-0.23833174487989872,1,0.07168186763565032,-1.8884161848323764,-0.40205593438167614
Coregonus artedi_48.46667_-89.15_4581,1965.001,1965,001,2.03,NA,Modified Catch,0.100000000000023,LPI,Coregonus artedi,19.8,0.13945685621505122,0.7080357930536959,0.3364722366212129,1,0.07168186763565032,-1.8884161848323764,-0.40205593438167614
Coregonus clupeaformis_45_-82_829,1965.001,1965,001,4591,NA,Number of eggs,0.104577636718773,LPI,Coregonus clupeaformis,20.6,0.12879384724007134,8.431853144249223,-0.06104735459797084,1,0.08272979313331852,-1.7372703877923912,-0.38732542842870277
Esox lucius_54.12_-3_1111,1965.001,1965,001,800,NA,Kilograms of females,5.89077148437502,LPI,Esox lucius,20.6,0.22971339597194493,6.684611727667927,-0.2231435513142097,1,0.0028795938722721037,-0.2827171191591624,-9.408491365532146e-4
Esox lucius_54.18_-3_1110,1965.001,1965,001,400,NA,Kilograms of females,5.89077148437502,LPI,Esox lucius,20.6,0.22971339597194493,5.991464547107982,0,1,0.0028795938722721037,-0.2827171191591624,-9.408491365532146e-4
Oncorhynchus kisutch_43.5_-87.5_4577,1965.001,1965,001,0,NA,Popn. Estimate,0.100000000000023,LPI,Oncorhynchus kisutch,24.84,0.08424719534309365,-Inf,NA,NA,0.039839663333103854,NA,NA
Perca flavescens_45.625_-81.87611_877,1965.001,1965,001,15.503,NA,Catch per set,0.104577636718773,LPI,Perca flavescens,21.3,0.12008658720855332,2.741033553584225,-0.446723052225106,1,0.05829869988594259,-1.7372703877923905,-0.2729436162589048
Perca fluviatilis_54.33333_-2.91667_6103,1965.001,1965,001,180,NA,Individuals per trap,5.33303222656252,LPI,Perca fluviatilis,32,0.06948135906053761,5.19295685089021,-0.7472144018302211,1,8.134660472442587e-6,-0.1859606764019084,-1.662520413202678e-6
Perca fluviatilis_54.33333_-2.91667_6104,1965.001,1965,001,215,NA,Individuals per trap,5.33303222656252,LPI,Perca fluviatilis,32,0.06948135906053761,5.3706380281276624,0.5031035776720802,1,8.134660472442587e-6,-0.1859606764019084,-1.662520413202678e-6
Perca fluviatilis_54.33333_-2.91667_6105,1965.001,1965,001,190,NA,Individuals per trap,5.33303222656252,LPI,Perca fluviatilis,32,0.06948135906053761,5.247024072160486,0.5930637220029631,1,8.134660472442587e-6,-0.1859606764019084,-1.662520413202678e-6
Salvelinus namaycush_43.5_-87.5_4579,1965.001,1965,001,1274,NA,Popn. Estimate,0.1,LPI,Salvelinus namaycush,22.9,0.10228420671553748,7.149916836132109,NA,NA,0.10509478449816168,NA,NA
Salvelinus namaycush_47.15417_-90.5_886,1965.001,1965,001,61,NA,Abundance index (percentage of the 1929-1943 mean),0.1,LPI,Salvelinus namaycush,22.9,0.10228420671553748,4.110873864173311,-0.04800921918636014,1,0.01521433243614729,-1.8884161879102987,-0.08533556487234781
Salvelinus namaycush_47.26472_-87.17472_885,1965.001,1965,001,20,NA,Abundance index (percentage of the 1929-1943 mean),0.1,LPI,Salvelinus namaycush,22.9,0.10228420671553748,2.995732273553991,0.2876820724517808,1,0.01521433243614729,-1.8884161879102987,-0.08533556487234781
Sander vitreus_48.44972_-92.45028_888,1965.001,1965,001,0.8576,NA,Index of SSB,0.1,LPI,Sander vitreus,27,0.06788093937176144,-0.1536174886655995,-0.013435458065736983,1,0.00438997631953187,-1.4799413152454353,-0.014893819494660468
Sander vitreus_48.7_-93.16667_889,1965.001,1965,001,0.5955,NA,Index of SSB,0.1,LPI,Sander vitreus,27,0.06788093937176144,-0.5183538901867822,0.4416275303121059,1,0.005894239205691419,-1.4211007765999661,-0.018517795703974476
Coregonus clupeaformis_45_-82_1792,1965.001,1965,001,4591,NA,Eggs,0.1045776,GPDD,Coregonus clupeaformis,20.6,0.12879384676715613,8.431853144249223,-0.06104735459797084,1,0.08272978955782123,-1.737270135592866,-0.3873252931412092
Esox lucius_54.3_-3_1822,1965.001,1965,001,400,NA,Kg (females),5.890771,GPDD,Esox lucius,20.6,0.22971338484520218,5.991464547107982,0,1,0.0028795936856336863,-0.2827172670347373,-9.408496405230917e-4
Esox lucius_54.3333333333333_-2.91666666666667_1823,1965.001,1965,001,800,NA,Kg (females),5.333032,GPDD,Esox lucius,20.6,0.21725211055851087,6.684611727667927,-0.2231435513142097,1,0.0024311849064692775,-0.1859605651353231,-4.968728441385106e-4
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1965.001,1965,001,14,NA,All Individuals,4.333582,GPDD,Ischnura elegans,44.60683761,0.01782192993814176,2.6390573296152584,-1.0745147370890495,1,4.857574559149349e-8,-0.9837619068017798,-8.134001581408134e-8
Perca fluviatilis_54.3333333333333_-2.91666666666667_6059,1965.001,1965,001,180,NA,All Individuals,5.333032,GPDD,Perca fluviatilis,32,0.06948135748635044,5.19295685089021,-0.7472144018302211,1,8.134660717771736e-6,-0.1859605651353231,-1.662519373242966e-6
Perca fluviatilis_54.3333333333333_-2.91666666666667_6060,1965.001,1965,001,215,NA,All Individuals,5.333032,GPDD,Perca fluviatilis,32,0.06948135748635044,5.3706380281276624,0.5031035776720802,1,8.134660717771736e-6,-0.1859605651353231,-1.662519373242966e-6
Perca fluviatilis_54.3333333333333_-2.91666666666667_6061,1965.001,1965,001,190,NA,All Individuals,5.333032,GPDD,Perca fluviatilis,32,0.06948135748635044,5.247024072160486,0.5930637220029631,1,8.134660717771736e-6,-0.1859605651353231,-1.662519373242966e-6
Sardinops sagax_-35_20_1936,1965.001,1965,001,227,NA,Tonnes,19.24798,GPDD,Sardinops sagax,24.3,0.6033836796126959,5.424950017481403,-0.42725246229307157,1,0.05323007957905585,-0.018792902065451145,-0.0010098065507318996
Alosa pseudoharengus_44.03_-69.31_822,1966.001,1966,001,67.3,NA,SSB (Thousands of lbs),3.94002685546877,LPI,Alosa pseudoharengus,23.5,0.1414233627746503,4.209160236650682,-0.6452110349709086,1,2.6498940939270407e-4,-0.05435133075725851,-1.4801113706106213e-5
Coregonus artedi_48_-88_4580,1966.001,1966,001,1.26,NA,Modified Catch,0.101647949218773,LPI,Coregonus artedi,19.8,0.1394798398905206,0.23111172096338664,-0.8866493865434839,1,0.27191590413469624,1.333255019003772,0.20023403649904592
Coregonus artedi_48.46667_-89.15_4581,1966.001,1966,001,1.812,NA,Modified Catch,0.101647949218773,LPI,Coregonus artedi,19.8,0.1394798398905206,0.5944312076207876,-0.1136045854329083,1,0.27191590413469624,1.333255019003772,0.20023403649904592
Coregonus clupeaformis_45_-82_829,1966.001,1966,001,2001,NA,Number of eggs,0.102716064453148,LPI,Coregonus clupeaformis,20.6,0.12876987356617642,7.601402334583733,-0.8304508096654892,1,0.2638731763197141,1.159888802297266,0.18114338318639556
Esox lucius_54.12_-3_1111,1966.001,1966,001,900,NA,Kilograms of females,5.3745056152344,LPI,Esox lucius,20.6,0.21815500462258444,6.802394763324311,0.11778303565638382,1,0.0029517022322335866,0.024732764179053568,7.210835996148291e-5
Esox lucius_54.18_-3_1110,1966.001,1966,001,500,NA,Kilograms of females,5.3745056152344,LPI,Esox lucius,20.6,0.21815500462258444,6.214608098422191,0.2231435513142097,1,0.0029517022322335866,0.024732764179053568,7.210835996148291e-5
Oncorhynchus kisutch_43.5_-87.5_4577,1966.001,1966,001,660,NA,Popn. Estimate,0.102716064453148,LPI,Oncorhynchus kisutch,24.84,0.08427008053209009,6.492239835020471,Inf,1,0.1422651398012383,1.2728295160768426,0.10242547646813446
Perca flavescens_45.625_-81.87611_877,1966.001,1966,001,7.779,NA,Catch per set,0.102716064453148,LPI,Perca flavescens,21.3,0.12006423430317319,2.051427795224637,-0.6896057583595878,1,0.1859482845487484,1.1598888022972644,0.1276495846628058
Perca fluviatilis_54.33333_-2.91667_6103,1966.001,1966,001,175,NA,Individuals per trap,4.27553710937502,LPI,Perca fluviatilis,32,0.06250890270758559,5.1647859739235145,-0.028170876966695957,1,8.358103492059805e-6,0.02709754318324009,2.2344301961721823e-7
Perca fluviatilis_54.33333_-2.91667_6104,1966.001,1966,001,105,NA,Individuals per trap,4.27553710937502,LPI,Perca fluviatilis,32,0.06250890270758559,4.653960350157523,-0.7166776779701394,1,8.358103492059805e-6,0.02709754318324009,2.2344301961721823e-7
Perca fluviatilis_54.33333_-2.91667_6105,1966.001,1966,001,125,NA,Individuals per trap,4.27553710937502,LPI,Perca fluviatilis,32,0.06250890270758559,4.8283137373023015,-0.41871033485818465,1,8.358103492059805e-6,0.02709754318324009,2.2344301961721823e-7
Salvelinus namaycush_43.5_-87.5_4579,1966.001,1966,001,2379,NA,Popn. Estimate,0.1027161,LPI,Salvelinus namaycush,22.9,0.1023119919021199,7.774435510302958,0.624518674170849,1,0.37528757912034927,1.272829957257621,0.2701927946221876
Salvelinus namaycush_47.15417_-90.5_886,1966.001,1966,001,100,NA,Abundance index (percentage of the 1929-1943 mean),0.1016479,LPI,Salvelinus namaycush,22.9,0.10230106351884029,4.605170185988092,0.49429632181478045,1,0.05771358946960629,1.3332547581777043,0.042499257033459
Salvelinus namaycush_47.26472_-87.17472_885,1966.001,1966,001,25,NA,Abundance index (percentage of the 1929-1943 mean),0.1016479,LPI,Salvelinus namaycush,22.9,0.10230106351884029,3.2188758248682006,0.2231435513142097,1,0.05771358946960629,1.3332547581777043,0.042499257033459
Sander vitreus_48.44972_-92.45028_888,1966.001,1966,001,1.2208,NA,Index of SSB,0.1000305,LPI,Sander vitreus,27,0.06788114640894223,0.19950638154805558,0.3531238702136551,1,0.001883444155747556,-0.846221734369669,-0.002506532163784314
Sander vitreus_48.7_-93.16667_889,1966.001,1966,001,0.555,NA,Index of SSB,0.1000305,LPI,Sander vitreus,27,0.06788114640894223,-0.5887871652357024,-0.07043327504892016,1,0.0071635267112945735,0.19502694904734863,0.0012692875056031548
Coregonus clupeaformis_45_-82_1792,1966.001,1966,001,2001,NA,Eggs,0.1027161,GPDD,Coregonus clupeaformis,20.6,0.12876987402391277,7.601402334583733,-0.8304508096654892,1,0.26387313005315266,1.1598886701798747,0.18114334049533143
Esox lucius_54.3_-3_1822,1966.001,1966,001,500,NA,Kg (females),5.374506,GPDD,Esox lucius,20.6,0.21815501301643872,6.214608098422191,0.2231435513142097,1,0.002951702344225807,0.02473286693477217,7.210865859212092e-5
Esox lucius_54.3333333333333_-2.91666666666667_1823,1966.001,1966,001,900,NA,Kg (females),4.275537,GPDD,Esox lucius,20.6,0.19545085739083373,6.802394763324311,0.11778303565638382,1,0.002497964765029829,0.027097551994151203,6.677985856055153e-5
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1966.001,1966,001,30,NA,All Individuals,8.371027,GPDD,Ischnura elegans,44.60683761,0.026686937620059057,3.4011973816621555,0.762140052046897,1,6.426150311900418e-8,0.2798364001916198,1.568575752751069e-8
Perca fluviatilis_54.3333333333333_-2.91666666666667_6059,1966.001,1966,001,175,NA,All Individuals,4.275537,GPDD,Perca fluviatilis,32,0.06250890202389435,5.1647859739235145,-0.028170876966695957,1,8.35810381777016e-6,0.027097551994151203,2.23443099998424e-7
Perca fluviatilis_54.3333333333333_-2.91666666666667_6060,1966.001,1966,001,105,NA,All Individuals,4.275537,GPDD,Perca fluviatilis,32,0.06250890202389435,4.653960350157523,-0.7166776779701394,1,8.35810381777016e-6,0.027097551994151203,2.23443099998424e-7
Perca fluviatilis_54.3333333333333_-2.91666666666667_6061,1966.001,1966,001,125,NA,All Individuals,4.275537,GPDD,Perca fluviatilis,32,0.06250890202389435,4.8283137373023015,-0.41871033485818465,1,8.35810381777016e-6,0.027097551994151203,2.23443099998424e-7
Sardinops sagax_-35_20_1936,1966.001,1966,001,110,NA,Tonnes,20.63296,GPDD,Sardinops sagax,24.3,0.6930147470529245,4.700480365792417,-0.7244696516889864,1,0.0542659817407655,0.019273901148597616,0.0010359021617096509
Alosa pseudoharengus_44.03_-69.31_822,1967.001,1967,001,68.9,NA,SSB (Thousands of lbs),5.1710144042969,LPI,Alosa pseudoharengus,23.5,0.15994927271161066,4.232656178019613,0.02349594136893085,1,2.01353700775184e-4,-0.27462679369104137,-6.363570861752006e-5
Coregonus artedi_48_-88_4580,1967.001,1967,001,2.269,NA,Modified Catch,0.110406494140648,LPI,Coregonus artedi,19.8,0.13960205744944434,0.8193392057977047,0.5882274848343181,1,0.11145940957550046,-0.891832357575838,-0.16045649455919578
Coregonus artedi_48.46667_-89.15_4581,1967.001,1967,001,1.815,NA,Modified Catch,0.110406494140648,LPI,Coregonus artedi,19.8,0.13960205744944434,0.596085467716814,0.0016542600960264275,1,0.11145940957550046,-0.891832357575838,-0.16045649455919578
Coregonus clupeaformis_45_-82_829,1967.001,1967,001,2616,NA,Number of eggs,0.106042480468773,LPI,Coregonus clupeaformis,20.6,0.1288127149081637,7.86940171257709,0.26799937799335627,1,0.14060589275573462,-0.6295077050023918,-0.12326728356397945
Esox lucius_54.12_-3_1111,1967.001,1967,001,700,NA,Kilograms of females,6.92238769531252,LPI,Esox lucius,20.6,0.25467648375036106,6.551080335043404,-0.25131442828090655,1,0.0032345021162640394,0.09149297896930975,2.827998840304528e-4
Esox lucius_54.18_-3_1110,1967.001,1967,001,400,NA,Kilograms of females,6.92238769531252,LPI,Esox lucius,20.6,0.25467648375036106,5.991464547107982,-0.2231435513142097,1,0.0032345021162640394,0.09149297896930975,2.827998840304528e-4
Oncorhynchus kisutch_43.5_-87.5_4577,1967.001,1967,001,1942,NA,Popn. Estimate,0.104425048828148,LPI,Oncorhynchus kisutch,24.84,0.08428448338785872,7.571473648851271,1.0792338138307995,1,0.04213349669125704,-1.2168494280801918,-0.10013164310998127
Perca flavescens_45.625_-81.87611_877,1967.001,1967,001,4.294,NA,Catch per set,0.106042480468773,LPI,Perca flavescens,21.3,0.12010417930567867,1.4572186994565892,-0.5942090957680479,1,0.09908329796923297,-0.6295077050023903,-0.08686498657951543
Perca fluviatilis_54.33333_-2.91667_6103,1967.001,1967,001,95,NA,Individuals per trap,6.92669067382815,LPI,Perca fluviatilis,32,0.08148543937946805,4.553876891600541,-0.6109090823229737,1,8.737135495229626e-6,0.04435084306122761,3.7903200316982104e-7
Perca fluviatilis_54.33333_-2.91667_6104,1967.001,1967,001,60,NA,Individuals per trap,6.92669067382815,LPI,Perca fluviatilis,32,0.08148543937946805,4.0943445622221,-0.5596157879354227,1,8.737135495229626e-6,0.04435084306122761,3.7903200316982104e-7
Perca fluviatilis_54.33333_-2.91667_6105,1967.001,1967,001,80,NA,Individuals per trap,6.92669067382815,LPI,Perca fluviatilis,32,0.08148543937946805,4.382026634673881,-0.4462871026284203,1,8.737135495229626e-6,0.04435084306122761,3.7903200316982104e-7
Salmo trutta_54.34472_-2.95167_1135,1967.001,1967,001,4650,NA,Eggs per 60 m²,6.926691,LPI,Salmo trutta,21.5,0.23285696454374355,8.444622498581403,NA,NA,0.0016650033500185903,NA,NA
Salvelinus namaycush_43.5_-87.5_4579,1967.001,1967,001,3701,NA,Popn. Estimate,0.104425,LPI,Salvelinus namaycush,22.9,0.10232947749242977,8.216358332386156,0.4419228220831979,1,0.11114577789258329,-1.2168499557072883,-0.264141801227766
Salvelinus namaycush_47.15417_-90.5_886,1967.001,1967,001,95,NA,Abundance index (percentage of the 1929-1943 mean),0.1104065,LPI,Salvelinus namaycush,22.9,0.10239070417893766,4.553876891600541,-0.051293294387551036,1,0.02365703037132154,-0.8918323271385349,-0.03405655909828475
Salvelinus namaycush_47.26472_-87.17472_885,1967.001,1967,001,52,NA,Abundance index (percentage of the 1929-1943 mean),0.1104065,LPI,Salvelinus namaycush,22.9,0.10239070417893766,3.9512437185814275,0.732367893713227,1,0.02365703037132154,-0.8918323271385349,-0.03405655909828475
